time,Fx_true,Fy_true,Fz_true,Mx_true,My_true,Mz_true,rpm,psi_deg,omega_dot,thrust,torque_aero,v_induced_mean,v_inf,inflow_angle_deg
0.013085,-1.56125113e-17,-4.51028104e-17,0.109523065,-7.45388994e-19,-1.46367293e-18,-0.00039215356,30039.9792,116.511547,0,0.109523065,0.00039215356,8.58776838,0,0
0.01309,-1.82145965e-17,-4.33680869e-17,0.109523065,-6.64073831e-19,-1.35525272e-18,-0.00039215356,30039.9792,117.412747,0,0.109523065,0.00039215356,8.58776838,0,0
0.013095,-1.6479873e-17,-4.51028104e-17,0.109523065,-5.96311195e-19,-1.40946282e-18,-0.00039215356,30039.9792,118.313946,0,0.109523065,0.00039215356,8.58776838,0,0
0.0131,-1.38777878e-17,-4.68375339e-17,0.109523065,-6.23416249e-19,-1.40946282e-18,-0.000392153561,30039.9792,119.215146,0,0.109523065,0.000392153561,8.58776838,0,0
0.013105,-1.30104261e-17,-4.51028104e-17,0.109523065,-7.04731412e-19,-1.35525272e-18,-0.000392153561,30039.9792,120.116345,0,0.109523065,0.000392153561,8.58776838,0,0
0.01311,-1.38777878e-17,-4.51028104e-17,0.109523065,-5.96311195e-19,-1.40946282e-18,-0.000392153561,30039.9792,121.017544,0,0.109523065,0.000392153561,8.58776839,0,0
0.013115,-1.21430643e-17,-4.51028104e-17,0.109523065,-6.23416249e-19,-1.40946282e-18,-0.000392153561,30039.9792,121.918744,0,0.109523065,0.000392153561,8.58776839,0,0
0.01312,-8.67361738e-18,-4.85722573e-17,0.109523065,-5.14996032e-19,-1.35525272e-18,-0.000392153561,30039.9792,122.819943,0,0.109523065,0.000392153561,8.58776839,0,0
0.013125,-1.21430643e-17,-4.85722573e-17,0.109523065,-4.60785923e-19,-1.40946282e-18,-0.000392153561,30039.9792,123.721142,0,0.109523065,0.000392153561,8.58776839,0,0
0.01313,-6.9388939e-18,-4.68375339e-17,0.109523065,-4.87890978e-19,-1.46367293e-18,-0.000392153561,30039.9792,124.622342,0,0.109523065,0.000392153561,8.58776839,0,0
0.013135,-8.67361738e-18,-4.68375339e-17,0.109523065,-4.87890978e-19,-1.51788304e-18,-0.000392153561,30039.9792,125.523541,0,0.109523065,0.000392153561,8.58776839,0,0
0.01314,-7.80625564e-18,-4.85722573e-17,0.109523065,-4.87890978e-19,-1.40946282e-18,-0.000392153561,30039.9792,126.424741,0,0.109523065,0.000392153561,8.5877684,0,0
0.013145,-7.80625564e-18,-4.59701721e-17,0.109523065,-3.7947076e-19,-1.40946282e-18,-0.000392153561,30039.9792,127.32594,0,0.109523065,0.000392153561,8.5877684,0,0
0.01315,-6.9388939e-18,-4.85722573e-17,0.109523065,-4.33680869e-19,-1.51788304e-18,-0.000392153561,30039.9792,128.227139,0,0.109523065,0.000392153561,8.5877684,0,0
0.013155,-5.20417043e-18,-4.77048956e-17,0.109523065,-4.06575815e-19,-1.46367293e-18,-0.000392153561,30039.9792,129.128339,0,0.109523065,0.000392153561,8.5877684,0,0
0.01316,-6.07153217e-18,-4.94396191e-17,0.109523065,-3.7947076e-19,-1.51788304e-18,-0.000392153561,30039.9792,130.029538,0,0.109523065,0.000392153561,8.5877684,0,0
0.013165,-2.60208521e-18,-4.94396191e-17,0.109523065,-3.25260652e-19,-1.40946282e-18,-0.000392153561,30039.9792,130.930737,0,0.109523065,0.000392153561,8.5877684,0,0
0.01317,-3.46944695e-18,-4.68375339e-17,0.109523065,-2.71050543e-19,-1.51788304e-18,-0.000392153561,30039.9792,131.831937,0,0.109523065,0.000392153561,8.58776841,0,0
0.013175,-5.20417043e-18,-4.68375339e-17,0.109523065,-2.98155597e-19,-1.40946282e-18,-0.000392153561,30039.9792,132.733136,0,0.109523065,0.000392153561,8.58776841,0,0
0.01318,-2.60208521e-18,-4.85722573e-17,0.109523065,-2.71050543e-19,-1.43656788e-18,-0.000392153561,30039.9792,133.634336,0,0.109523065,0.000392153561,8.58776841,0,0
0.013185,0,-4.68375339e-17,0.109523065,-2.43945489e-19,-1.5449881e-18,-0.000392153561,30039.9792,134.535535,0,0.109523065,0.000392153561,8.58776841,0,0
0.01319,0,-4.68375339e-17,0.109523065,-1.8973538e-19,-1.46367293e-18,-0.000392153562,30039.9792,135.436734,0,0.109523065,0.000392153562,8.58776841,0,0
0.013195,8.67361738e-19,-4.77048956e-17,0.109523065,-1.08420217e-19,-1.49077799e-18,-0.000392153562,30039.9792,136.337934,0,0.109523065,0.000392153562,8.58776841,0,0
0.0132,0,-4.68375339e-17,0.109523065,-1.8973538e-19,-1.46367293e-18,-0.000392153562,30039.9792,137.239133,0,0.109523065,0.000392153562,8.58776842,0,0
0.013205,8.67361738e-19,-4.85722573e-17,0.109523065,-1.35525272e-19,-1.51788304e-18,-0.000392153562,30039.9792,138.140332,0,0.109523065,0.000392153562,8.58776842,0,0
0.01321,1.73472348e-18,-4.85722573e-17,0.109523065,-1.35525272e-19,-1.51788304e-18,-0.000392153562,30039.9792,139.041532,0,0.109523065,0.000392153562,8.58776842,0,0
0.013215,1.73472348e-18,-4.85722573e-17,0.109523065,-1.62630326e-19,-1.51788304e-18,-0.000392153562,30039.9792,139.942731,0,0.109523065,0.000392153562,8.58776842,0,0
0.01322,3.46944695e-18,-5.03069808e-17,0.109523065,-5.42101086e-20,-1.51788304e-18,-0.000392153562,30039.9792,140.843931,0,0.109523065,0.000392153562,8.58776842,0,0
0.013225,6.07153217e-18,-4.59701721e-17,0.109523065,-5.42101086e-20,-1.51788304e-18,-0.000392153562,30039.9792,141.74513,0,0.109523065,0.000392153562,8.58776842,0,0
0.01323,5.20417043e-18,-4.85722573e-17,0.109523065,-2.71050543e-20,-1.51788304e-18,-0.000392153562,30039.9792,142.646329,0,0.109523065,0.000392153562,8.58776842,0,0
0.013235,5.20417043e-18,-5.03069808e-17,0.109523065,0,-1.57209315e-18,-0.000392153562,30039.9792,143.547529,0,0.109523065,0.000392153562,8.58776843,0,0
0.01324,5.20417043e-18,-4.85722573e-17,0.109523065,0,-1.51788304e-18,-0.000392153562,30039.9792,144.448728,0,0.109523065,0.000392153562,8.58776843,0,0
0.013245,6.9388939e-18,-4.68375339e-17,0.109523065,2.71050543e-20,-1.49077799e-18,-0.000392153562,30039.9792,145.349927,0,0.109523065,0.000392153562,8.58776843,0,0
0.01325,8.67361738e-18,-4.85722573e-17,0.109523065,2.71050543e-20,-1.51788304e-18,-0.000392153562,30039.9792,146.251127,0,0.109523065,0.000392153562,8.58776843,0,0
0.013255,8.67361738e-18,-4.85722573e-17,0.109523065,2.71050543e-20,-1.51788304e-18,-0.000392153562,30039.9792,147.152326,0,0.109523065,0.000392153562,8.58776843,0,0
0.01326,1.04083409e-17,-4.77048956e-17,0.109523065,8.13151629e-20,-1.51788304e-18,-0.000392153562,30039.9792,148.053526,0,0.109523065,0.000392153562,8.58776843,0,0
0.013265,8.67361738e-18,-4.59701721e-17,0.109523066,1.35525272e-19,-1.49077799e-18,-0.000392153562,30039.9792,148.954725,0,0.109523066,0.000392153562,8.58776844,0,0
0.01327,1.21430643e-17,-4.85722573e-17,0.109523066,1.62630326e-19,-1.5449881e-18,-0.000392153562,30039.9792,149.855924,0,0.109523066,0.000392153562,8.58776844,0,0
0.013275,1.04083409e-17,-4.59701721e-17,0.109523066,1.62630326e-19,-1.46367293e-18,-0.000392153562,30039.9792,150.757124,0,0.109523066,0.000392153562,8.58776844,0,0
0.01328,1.04083409e-17,-4.85722573e-17,0.109523066,2.71050543e-19,-1.49077799e-18,-0.000392153562,30039.9792,151.658323,0,0.109523066,0.000392153562,8.58776844,0,0
0.013285,1.38777878e-17,-4.77048956e-17,0.109523066,2.16840434e-19,-1.57209315e-18,-0.000392153562,30039.9792,152.559522,0,0.109523066,0.000392153562,8.58776844,0,0
0.01329,1.38777878e-17,-4.94396191e-17,0.109523066,2.16840434e-19,-1.49077799e-18,-0.000392153562,30039.9792,153.460722,0,0.109523066,0.000392153562,8.58776844,0,0
0.013295,1.38777878e-17,-4.68375339e-17,0.109523066,2.71050543e-19,-1.51788304e-18,-0.000392153562,30039.9792,154.361921,0,0.109523066,0.000392153562,8.58776844,0,0
0.0133,1.38777878e-17,-4.59701721e-17,0.109523066,2.71050543e-19,-1.49077799e-18,-0.000392153563,30039.9792,155.263121,0,0.109523066,0.000392153563,8.58776844,0,0
0.013305,1.73472348e-17,-4.51028104e-17,0.109523066,3.7947076e-19,-1.51788304e-18,-0.000392153563,30039.9792,156.16432,0,0.109523066,0.000392153563,8.58776845,0,0
0.01331,1.56125113e-17,-4.33680869e-17,0.109523066,3.7947076e-19,-1.40946282e-18,-0.000392153563,30039.9792,157.065519,0,0.109523066,0.000392153563,8.58776845,0,0
0.013315,1.90819582e-17,-4.68375339e-17,0.109523066,2.71050543e-19,-1.46367293e-18,-0.000392153563,30039.9792,157.966719,0,0.109523066,0.000392153563,8.58776845,0,0
0.01332,1.90819582e-17,-4.51028104e-17,0.109523066,5.42101086e-19,-1.40946282e-18,-0.000392153563,30039.9792,158.867918,0,0.109523066,0.000392153563,8.58776845,0,0
0.013325,1.90819582e-17,-4.33680869e-17,0.109523066,3.7947076e-19,-1.46367293e-18,-0.000392153563,30039.9792,159.769117,0,0.109523066,0.000392153563,8.58776845,0,0
0.01333,1.73472348e-17,-4.51028104e-17,0.109523066,4.87890978e-19,-1.46367293e-18,-0.000392153563,30039.9792,160.670317,0,0.109523066,0.000392153563,8.58776845,0,0
0.013335,1.90819582e-17,-4.42354486e-17,0.109523066,5.42101086e-19,-1.46367293e-18,-0.000392153563,30039.9792,161.571516,0,0.109523066,0.000392153563,8.58776845,0,0
0.01334,2.25514052e-17,-4.46691295e-17,0.109523066,4.87890978e-19,-1.51788304e-18,-0.000392153563,30039.9792,162.472716,0,0.109523066,0.000392153563,8.58776846,0,0
0.013345,2.08166817e-17,-4.25007252e-17,0.109523066,4.87890978e-19,-1.47722546e-18,-0.000392153563,30039.9792,163.373915,0,0.109523066,0.000392153563,8.58776846,0,0
0.01335,2.42861287e-17,-4.16333634e-17,0.109523066,6.50521303e-19,-1.47722546e-18,-0.000392153563,30039.9792,164.275114,0,0.109523066,0.000392153563,8.58776846,0,0
0.013355,2.42861287e-17,-4.25007252e-17,0.109523066,4.87890978e-19,-1.49077799e-18,-0.000392153563,30039.9792,165.176314,0,0.109523066,0.000392153563,8.58776846,0,0
0.01336,2.25514052e-17,-4.07660017e-17,0.109523066,5.42101086e-19,-1.40946282e-18,-0.000392153563,30039.9792,166.077513,0,0.109523066,0.000392153563,8.58776846,0,0
0.013365,2.42861287e-17,-4.42354486e-17,0.109523066,5.96311195e-19,-1.43656788e-18,-0.000392153563,30039.9792,166.978712,0,0.109523066,0.000392153563,8.58776846,0,0
0.01337,2.25514052e-17,-3.98986399e-17,0.109523066,5.96311195e-19,-1.38235777e-18,-0.000392153563,30039.9792,167.879912,0,0.109523066,0.000392153563,8.58776846,0,0
0.013375,2.42861287e-17,-4.07660017e-17,0.109523066,5.42101086e-19,-1.35525272e-18,-0.000392153563,30039.9792,168.781111,0,0.109523066,0.000392153563,8.58776846,0,0
0.01338,2.60208521e-17,-4.20670443e-17,0.109523066,6.50521303e-19,-1.35525272e-18,-0.000392153563,30039.9792,169.682311,0,0.109523066,0.000392153563,8.58776847,0,0
0.013385,2.77555756e-17,-3.85975973e-17,0.109523066,6.50521303e-19,-1.35525272e-18,-0.000392153563,30039.9792,170.58351,0,0.109523066,0.000392153563,8.58776847,0,0
0.01339,2.94902991e-17,-4.01154804e-17,0.109523066,7.58941521e-19,-1.40946282e-18,-0.000392153563,30039.9792,171.484709,0,0.109523066,0.000392153563,8.58776847,0,0
0.013395,2.94902991e-17,-3.7947076e-17,0.109523066,7.58941521e-19,-1.32814766e-18,-0.000392153563,30039.9792,172.385909,0,0.109523066,0.000392153563,8.58776847,0,0
0.0134,2.94902991e-17,-3.75133952e-17,0.109523066,7.58941521e-19,-1.28749008e-18,-0.000392153563,30039.9792,173.287108,0,0.109523066,0.000392153563,8.58776847,0,0
0.013405,2.94902991e-17,-3.81639165e-17,0.109523066,8.13151629e-19,-1.32814766e-18,-0.000392153563,30039.9792,174.188307,0,0.109523066,0.000392153563,8.58776847,0,0
0.01341,3.12250226e-17,-3.7947076e-17,0.109523066,8.13151629e-19,-1.31459513e-18,-0.000392153563,30039.9792,175.089507,0,0.109523066,0.000392153563,8.58776847,0,0
0.013415,2.94902991e-17,-3.6429193e-17,0.109523066,8.13151629e-19,-1.3213714e-18,-0.000392153563,30039.9792,175.990706,0,0.109523066,0.000392153563,8.58776847,0,0
0.01342,3.2959746e-17,-3.63207728e-17,0.109523066,8.67361738e-19,-1.29426634e-18,-0.000392153563,30039.9792,176.891906,0,0.109523066,0.000392153563,8.58776847,0,0
0.013425,3.2959746e-17,-3.42607887e-17,0.109523066,9.21571847e-19,-1.33492392e-18,-0.000392153563,30039.9792,177.793105,0,0.109523066,0.000392153563,8.58776848,0,0
0.01343,3.2959746e-17,-3.55076211e-17,0.109523066,8.13151629e-19,-1.17906986e-18,-0.000392153564,30039.9792,178.694304,0,0.109523066,0.000392153564,8.58776848,0,0
0.013435,3.2959746e-17,-3.45996018e-17,0.109523066,8.13151629e-19,-1.21295118e-18,-0.000392153564,30039.9792,179.595504,0,0.109523066,0.000392153564,8.58776848,0,0
0.01344,3.12250226e-17,-3.51281504e-17,0.109523066,8.67361738e-19,-1.26716129e-18,-0.000392153564,30039.9792,180.496703,0,0.109523066,0.000392153564,8.58776848,0,0
0.013445,3.46944695e-17,-3.27971157e-17,0.109523066,9.21571847e-19,-1.23327997e-18,-0.000392153564,30039.9792,181.397902,0,0.109523066,0.000392153564,8.58776848,0,0
0.01345,3.6429193e-17,-3.29055359e-17,0.109523066,9.75781955e-19,-1.24005623e-18,-0.000392153564,30039.9792,182.299102,0,0.109523066,0.000392153564,8.58776848,0,0
0.013455,3.6429193e-17,-3.55618313e-17,0.109523066,9.75781955e-19,-1.17906986e-18,-0.000392153564,30039.9792,183.200301,0,0.109523066,0.000392153564,8.58776848,0,0
0.01346,3.6429193e-17,-3.25260652e-17,0.109523066,9.75781955e-19,-1.12485975e-18,-0.000392153564,30039.9792,184.101501,0,0.109523066,0.000392153564,8.58776848,0,0
0.013465,3.6429193e-17,-3.23092247e-17,0.109523066,9.75781955e-19,-1.13502415e-18,-0.000392153564,30039.9792,185.0027,0,0.109523066,0.000392153564,8.58776848,0,0
0.01347,3.6429193e-17,-3.20923843e-17,0.109523066,1.02999206e-18,-1.08504921e-18,-0.000392153564,30039.9792,185.903899,0,0.109523066,0.000392153564,8.58776849,0,0
0.013475,3.81639165e-17,-3.23092247e-17,0.109523066,1.02999206e-18,-1.09902525e-18,-0.000392153564,30039.9792,186.805099,0,0.109523066,0.000392153564,8.58776849,0,0
0.01348,3.81639165e-17,-3.12250226e-17,0.109523066,1.02999206e-18,-1.0977547e-18,-0.000392153564,30039.9792,187.706298,0,0.109523066,0.000392153564,8.58776849,0,0
0.013485,3.6429193e-17,-3.16587034e-17,0.109523066,1.08420217e-18,-1.06726151e-18,-0.000392153564,30039.9792,188.607497,0,0.109523066,0.000392153564,8.58776849,0,0
0.01349,3.81639165e-17,-2.90566182e-17,0.109523066,1.02999206e-18,-1.11130723e-18,-0.000392153564,30039.9792,189.508697,0,0.109523066,0.000392153564,8.58776849,0,0
0.013495,3.81639165e-17,-2.73218947e-17,0.109523066,1.13841228e-18,-1.06387338e-18,-0.000392153564,30039.9792,190.409896,0,0.109523066,0.000392153564,8.58776849,0,0
0.0135,3.46944695e-17,-2.90566182e-17,0.109523066,1.13841228e-18,-1.02660393e-18,-0.000392153564,30039.9792,191.311096,0,0.109523066,0.000392153564,8.58776849,0,0
0.013505,3.98986399e-17,-2.77555756e-17,0.109523066,1.08420217e-18,-1.06726151e-18,-0.000392153564,30039.9792,192.212295,0,0.109523066,0.000392153564,8.58776849,0,0
0.01351,4.16333634e-17,-2.73218947e-17,0.109523066,1.19262239e-18,-1.00966327e-18,-0.000392153564,30039.9792,193.113494,0,0.109523066,0.000392153564,8.58776849,0,0
0.013515,4.33680869e-17,-2.60208521e-17,0.109523066,1.13841228e-18,-1.00288701e-18,-0.000392153564,30039.9792,194.014694,0,0.109523066,0.000392153564,8.58776849,0,0
0.01352,4.33680869e-17,-2.73218947e-17,0.109523066,1.19262239e-18,-9.89334482e-19,-0.000392153564,30039.9792,194.915893,0,0.109523066,0.000392153564,8.5877685,0,0
0.013525,4.33680869e-17,-2.60208521e-17,0.109523066,1.30104261e-18,-9.35124374e-19,-0.000392153564,30039.9792,195.817092,0,0.109523066,0.000392153564,8.5877685,0,0
0.01353,4.33680869e-17,-2.42861287e-17,0.109523066,1.2468325e-18,-8.87690529e-19,-0.000392153564,30039.9792,196.718292,0,0.109523066,0.000392153564,8.5877685,0,0
0.013535,4.16333634e-17,-2.60208521e-17,0.109523066,1.19262239e-18,-8.74138002e-19,-0.000392153564,30039.9792,197.619491,0,0.109523066,0.000392153564,8.5877685,0,0
0.01354,4.16333634e-17,-2.42861287e-17,0.109523066,1.13841228e-18,-8.67361738e-19,-0.000392153564,30039.9792,198.520691,0,0.109523066,0.000392153564,8.5877685,0,0
0.013545,4.33680869e-17,-2.12503626e-17,0.109523066,1.19262239e-18,-8.67361738e-19,-0.000392153564,30039.9792,199.42189,0,0.109523066,0.000392153564,8.5877685,0,0
0.01355,4.51028104e-17,-2.03830008e-17,0.109523066,1.2468325e-18,-8.40256684e-19,-0.000392153564,30039.9792,200.323089,0,0.109523066,0.000392153564,8.5877685,0,0
0.013555,4.51028104e-17,-2.08166817e-17,0.109523066,1.30104261e-18,-8.67361738e-19,-0.000392153564,30039.9792,201.224289,0,0.109523066,0.000392153564,8.5877685,0,0
0.01356,4.33680869e-17,-1.90819582e-17,0.109523066,1.30104261e-18,-7.31836466e-19,-0.000392153564,30039.9792,202.125488,0,0.109523066,0.000392153564,8.5877685,0,0
0.013565,4.51028104e-17,-1.994932e-17,0.109523066,1.30104261e-18,-7.31836466e-19,-0.000392153564,30039.9792,203.026687,0,0.109523066,0.000392153564,8.5877685,0,0
0.01357,4.33680869e-17,-1.69135539e-17,0.109523066,1.30104261e-18,-7.86046575e-19,-0.000392153564,30039.9792,203.927887,0,0.109523066,0.000392153564,8.5877685,0,0
0.013575,4.51028104e-17,-1.82145965e-17,0.109523066,1.35525272e-18,-7.18283939e-19,-0.000392153564,30039.9792,204.829086,0,0.109523066,0.000392153564,8.58776851,0,0
0.01358,4.33680869e-17,-1.6479873e-17,0.109523066,1.35525272e-18,-7.31836466e-19,-0.000392153564,30039.9792,205.730286,0,0.109523066,0.000392153564,8.58776851,0,0
0.013585,4.68375339e-17,-1.38777878e-17,0.109523066,1.40946282e-18,-6.09863722e-19,-0.000392153564,30039.9792,206.631485,0,0.109523066,0.000392153564,8.58776851,0,0
0.01359,4.51028104e-17,-1.73472348e-17,0.109523066,1.40946282e-18,-6.50521303e-19,-0.000392153565,30039.9792,207.532684,0,0.109523066,0.000392153565,8.58776851,0,0
0.013595,4.51028104e-17,-1.73472348e-17,0.109523066,1.35525272e-18,-7.31836466e-19,-0.000392153565,30039.9792,208.433884,0,0.109523066,0.000392153565,8.58776851,0,0
0.0136,4.51028104e-17,-1.38777878e-17,0.109523066,1.35525272e-18,-6.50521303e-19,-0.000392153565,30039.9792,209.335083,0,0.109523066,0.000392153565,8.58776851,0,0
0.013605,4.68375339e-17,-1.38777878e-17,0.109523066,1.40946282e-18,-5.96311195e-19,-0.000392153565,30039.9792,210.236282,0,0.109523066,0.000392153565,8.58776851,0,0
0.01361,4.51028104e-17,-1.21430643e-17,0.109523066,1.35525272e-18,-6.23416249e-19,-0.000392153565,30039.9792,211.137482,0,0.109523066,0.000392153565,8.58776851,0,0
0.013615,4.68375339e-17,-1.12757026e-17,0.109523066,1.35525272e-18,-5.42101086e-19,-0.000392153565,30039.9792,212.038681,0,0.109523066,0.000392153565,8.58776851,0,0
0.01362,4.85722573e-17,-1.21430643e-17,0.109523066,1.40946282e-18,-5.14996032e-19,-0.000392153565,30039.9792,212.939881,0,0.109523066,0.000392153565,8.58776851,0,0
0.013625,4.68375339e-17,-1.30104261e-17,0.109523066,1.40946282e-18,-5.69206141e-19,-0.000392153565,30039.9792,213.84108,0,0.109523066,0.000392153565,8.58776851,0,0
0.01363,4.51028104e-17,-1.04083409e-17,0.109523066,1.35525272e-18,-4.06575815e-19,-0.000392153565,30039.9792,214.742279,0,0.109523066,0.000392153565,8.58776851,0,0
0.013635,4.77048956e-17,-8.67361738e-18,0.109523066,1.46367293e-18,-4.33680869e-19,-0.000392153565,30039.9792,215.643479,0,0.109523066,0.000392153565,8.58776852,0,0
0.01364,4.68375339e-17,-6.07153217e-18,0.109523066,1.51788304e-18,-4.06575815e-19,-0.000392153565,30039.9792,216.544678,0,0.109523066,0.000392153565,8.58776852,0,0
0.013645,4.68375339e-17,-8.67361738e-18,0.109523066,1.40946282e-18,-3.7947076e-19,-0.000392153565,30039.9792,217.445877,0,0.109523066,0.000392153565,8.58776852,0,0
0.01365,4.85722573e-17,-7.80625564e-18,0.109523066,1.51788304e-18,-4.06575815e-19,-0.000392153565,30039.9792,218.347077,0,0.109523066,0.000392153565,8.58776852,0,0
0.013655,4.94396191e-17,-5.20417043e-18,0.109523066,1.51788304e-18,-3.52365706e-19,-0.000392153565,30039.9792,219.248276,0,0.109523066,0.000392153565,8.58776852,0,0
0.01366,4.77048956e-17,-6.9388939e-18,0.109523066,1.46367293e-18,-3.7947076e-19,-0.000392153565,30039.9792,220.149476,0,0.109523066,0.000392153565,8.58776852,0,0
0.013665,4.68375339e-17,-4.33680869e-18,0.109523066,1.46367293e-18,-2.71050543e-19,-0.000392153565,30039.9792,221.050675,0,0.109523066,0.000392153565,8.58776852,0,0
0.01367,4.68375339e-17,-5.20417043e-18,0.109523066,1.46367293e-18,-2.71050543e-19,-0.000392153565,30039.9792,221.951874,0,0.109523066,0.000392153565,8.58776852,0,0
0.013675,4.77048956e-17,-4.33680869e-18,0.109523066,1.57209315e-18,-2.71050543e-19,-0.000392153565,30039.9792,222.853074,0,0.109523066,0.000392153565,8.58776852,0,0
0.01368,4.85722573e-17,-2.60208521e-18,0.109523066,1.46367293e-18,-2.98155597e-19,-0.000392153565,30039.9792,223.754273,0,0.109523066,0.000392153565,8.58776852,0,0
0.013685,5.03069808e-17,-2.60208521e-18,0.109523066,1.49077799e-18,-2.16840434e-19,-0.000392153565,30039.9792,224.655472,0,0.109523066,0.000392153565,8.58776852,0,0
0.01369,4.85722573e-17,-1.73472348e-18,0.109523066,1.57209315e-18,-2.43945489e-19,-0.000392153565,30039.9792,225.556672,0,0.109523066,0.000392153565,8.58776852,0,0
0.013695,4.77048956e-17,-1.73472348e-18,0.109523066,1.49077799e-18,-1.8973538e-19,-0.000392153565,30039.9792,226.457871,0,0.109523066,0.000392153565,8.58776852,0,0
0.0137,4.77048956e-17,1.73472348e-18,0.109523066,1.49077799e-18,-1.62630326e-19,-0.000392153565,30039.9792,227.359071,0,0.109523066,0.000392153565,8.58776853,0,0
0.013705,4.94396191e-17,0,0.109523066,1.49077799e-18,-1.62630326e-19,-0.000392153565,30039.9792,228.26027,0,0.109523066,0.000392153565,8.58776853,0,0
0.01371,4.68375339e-17,2.60208521e-18,0.109523066,1.46367293e-18,-1.08420217e-19,-0.000392153565,30039.9792,229.161469,0,0.109523066,0.000392153565,8.58776853,0,0
0.013715,4.77048956e-17,1.73472348e-18,0.109523066,1.46367293e-18,-2.71050543e-20,-0.000392153565,30039.9792,230.062669,0,0.109523066,0.000392153565,8.58776853,0,0
0.01372,4.51028104e-17,3.46944695e-18,0.109523066,1.49077799e-18,-1.08420217e-19,-0.000392153565,30039.9792,230.963868,0,0.109523066,0.000392153565,8.58776853,0,0
0.013725,4.94396191e-17,5.20417043e-18,0.109523066,1.51788304e-18,-5.42101086e-20,-0.000392153565,30039.9792,231.865067,0,0.109523066,0.000392153565,8.58776853,0,0
0.01373,4.85722573e-17,5.20417043e-18,0.109523066,1.57209315e-18,-5.42101086e-20,-0.000392153565,30039.9792,232.766267,0,0.109523066,0.000392153565,8.58776853,0,0
0.013735,4.68375339e-17,5.20417043e-18,0.109523066,1.5449881e-18,-5.42101086e-20,-0.000392153565,30039.9792,233.667466,0,0.109523066,0.000392153565,8.58776853,0,0
0.01374,4.77048956e-17,6.07153217e-18,0.109523066,1.51788304e-18,5.42101086e-20,-0.000392153565,30039.9792,234.568666,0,0.109523066,0.000392153565,8.58776853,0,0
0.013745,4.68375339e-17,6.9388939e-18,0.109523066,1.57209315e-18,8.13151629e-20,-0.000392153565,30039.9792,235.469865,0,0.109523066,0.000392153565,8.58776853,0,0
0.01375,4.85722573e-17,6.9388939e-18,0.109523066,1.51788304e-18,8.13151629e-20,-0.000392153565,30039.9792,236.371064,0,0.109523066,0.000392153565,8.58776853,0,0
0.013755,4.68375339e-17,1.04083409e-17,0.109523066,1.51788304e-18,8.13151629e-20,-0.000392153565,30039.9792,237.272264,0,0.109523066,0.000392153565,8.58776853,0,0
0.01376,4.59701721e-17,1.04083409e-17,0.109523066,1.46367293e-18,1.08420217e-19,-0.000392153565,30039.9792,238.173463,0,0.109523066,0.000392153565,8.58776853,0,0
0.013765,4.68375339e-17,1.04083409e-17,0.109523066,1.46367293e-18,1.35525272e-19,-0.000392153565,30039.9792,239.074662,0,0.109523066,0.000392153565,8.58776853,0,0
0.01377,4.68375339e-17,1.04083409e-17,0.109523066,1.51788304e-18,1.62630326e-19,-0.000392153565,30039.9792,239.975862,0,0.109523066,0.000392153565,8.58776854,0,0
0.013775,4.85722573e-17,1.38777878e-17,0.109523066,1.51788304e-18,1.62630326e-19,-0.000392153565,30039.9792,240.877061,0,0.109523066,0.000392153565,8.58776854,0,0
0.01378,4.68375339e-17,1.38777878e-17,0.109523066,1.51788304e-18,2.16840434e-19,-0.000392153565,30039.9792,241.778261,0,0.109523066,0.000392153565,8.58776854,0,0
0.013785,4.85722573e-17,1.21430643e-17,0.109523066,1.49077799e-18,2.16840434e-19,-0.000392153565,30039.9792,242.67946,0,0.109523066,0.000392153565,8.58776854,0,0
0.01379,4.85722573e-17,1.38777878e-17,0.109523066,1.51788304e-18,2.71050543e-19,-0.000392153565,30039.9792,243.580659,0,0.109523066,0.000392153565,8.58776854,0,0
0.013795,4.59701721e-17,1.38777878e-17,0.109523067,1.46367293e-18,2.71050543e-19,-0.000392153565,30039.9792,244.481859,0,0.109523067,0.000392153565,8.58776854,0,0
0.0138,4.51028104e-17,1.56125113e-17,0.109523067,1.35525272e-18,3.25260652e-19,-0.000392153565,30039.9792,245.383058,0,0.109523067,0.000392153565,8.58776854,0,0
0.013805,4.59701721e-17,1.38777878e-17,0.109523067,1.51788304e-18,2.71050543e-19,-0.000392153566,30039.9792,246.284257,0,0.109523067,0.000392153566,8.58776854,0,0
0.01381,4.59701721e-17,1.73472348e-17,0.109523067,1.51788304e-18,3.7947076e-19,-0.000392153566,30039.9792,247.185457,0,0.109523067,0.000392153566,8.58776854,0,0
0.013815,4.42354486e-17,1.56125113e-17,0.109523067,1.51788304e-18,3.25260652e-19,-0.000392153566,30039.9792,248.086656,0,0.109523067,0.000392153566,8.58776854,0,0
0.01382,4.72712147e-17,1.73472348e-17,0.109523067,1.5449881e-18,4.33680869e-19,-0.000392153566,30039.9792,248.987856,0,0.109523067,0.000392153566,8.58776854,0,0
0.013825,4.59701721e-17,1.90819582e-17,0.109523067,1.46367293e-18,3.7947076e-19,-0.000392153566,30039.9792,249.889055,0,0.109523067,0.000392153566,8.58776854,0,0
0.01383,4.42354486e-17,1.90819582e-17,0.109523067,1.43656788e-18,4.87890978e-19,-0.000392153566,30039.9792,250.790254,0,0.109523067,0.000392153566,8.58776854,0,0
